,pathogen,human,interaction
34193,Q6QZE7_9HEPC ,SRCAP_HUMAN ,0
34194,Q6QZE7_9HEPC ,APOA1_HUMAN ,0
34195,Q6QZE7_9HEPC ,HNRPK_HUMAN ,1
34196,Q6QZE7_9HEPC ,P73_HUMAN ,0
34197,Q6QZE7_9HEPC ,TRAF2_HUMAN ,0
34198,Q6QZE7_9HEPC ,ASPP2_HUMAN ,0
34199,Q6QZE7_9HEPC ,IPO5_HUMAN ,0
34200,Q6QZE7_9HEPC ,BIN1_HUMAN ,0
34201,Q6QZE7_9HEPC ,LA_HUMAN ,0
34202,Q6QZE7_9HEPC ,TAF11_HUMAN ,0
34203,Q6QZE7_9HEPC ,P53_HUMAN ,1
34204,Q6QZE7_9HEPC ,TBP_HUMAN ,0
34205,Q6QZE7_9HEPC ,TNR3_HUMAN ,1
34206,Q6QZE7_9HEPC ,DDX3X_HUMAN ,1
34207,Q6QZE7_9HEPC ,D0PNI1_HUMAN ,0
34208,Q6QZE7_9HEPC ,1433B_HUMAN ,0
34209,Q6QZE7_9HEPC ,1433E_HUMAN ,0
34210,Q6QZE7_9HEPC ,TRFL_HUMAN ,0
34211,Q6QZE7_9HEPC ,EP300_HUMAN ,0
34212,Q6QZE7_9HEPC ,CBP_HUMAN ,0
34213,Q6QZE7_9HEPC ,B0LPF3_HUMAN ,0
34214,Q6QZE7_9HEPC ,ANM5_HUMAN ,0
34215,Q6QZE7_9HEPC ,TTC4_HUMAN ,0
34216,Q6QZE7_9HEPC ,ACTN1_HUMAN ,0
34217,Q6QZE7_9HEPC ,IF4A2_HUMAN ,0
34218,Q6QZE7_9HEPC ,TSN_HUMAN ,0
34219,Q6QZE7_9HEPC ,Q6AZW6_HUMAN ,0
34220,Q6QZE7_9HEPC ,ATF6B_HUMAN ,0
34221,Q6QZE7_9HEPC ,HAOX1_HUMAN ,0
34222,Q6QZE7_9HEPC ,UBQL1_HUMAN ,0
34223,Q6QZE7_9HEPC ,TAF9_HUMAN ,0
34224,Q6QZE7_9HEPC ,KAD6_HUMAN ,0
34225,Q6QZE7_9HEPC ,FBXL2_HUMAN ,0
34226,Q6QZE7_9HEPC ,B3KM80_HUMAN ,0
34227,Q6QZE7_9HEPC ,TBK1_HUMAN ,0
34228,Q6QZE7_9HEPC ,IKKE_HUMAN ,0
34229,Q6QZE7_9HEPC ,MAVS_HUMAN ,0
34230,Q6QZE7_9HEPC ,PSME3_HUMAN ,0
34231,Q6QZE7_9HEPC ,OAS1_HUMAN ,0
34232,Q6QZE7_9HEPC ,FKBP8_HUMAN ,0
34233,Q6QZE7_9HEPC ,VAPB_HUMAN ,0
34234,Q6QZE7_9HEPC ,PITX1_HUMAN ,0
34235,Q6QZE7_9HEPC ,VAPA_HUMAN ,0
34236,Q6QZE7_9HEPC ,APOA2_HUMAN ,0
34237,Q6QZE7_9HEPC ,CH10_HUMAN ,0
34238,Q6QZE7_9HEPC ,SUMO2_HUMAN ,0
34239,Q6QZE7_9HEPC ,THIO_HUMAN ,0
34240,Q6QZE7_9HEPC ,BASP1_HUMAN ,0
34241,Q6QZE7_9HEPC ,MPCP_HUMAN ,0
34242,Q6QZE7_9HEPC ,NPM_HUMAN ,0
34243,Q6QZE7_9HEPC ,ELAV1_HUMAN ,0
34244,Q6QZE7_9HEPC ,ADT3_HUMAN ,0
34245,Q6QZE7_9HEPC ,TPIS_HUMAN ,0
34246,Q6QZE7_9HEPC ,ENOA_HUMAN ,0
34247,Q6QZE7_9HEPC ,PLP2_HUMAN ,0
34248,Q6QZE7_9HEPC ,MARCS_HUMAN ,0
34249,Q6QZE7_9HEPC ,PRDX1_HUMAN ,0
34250,Q6QZE7_9HEPC ,PPIA_HUMAN ,0
34251,Q6QZE7_9HEPC ,STMN1_HUMAN ,0
34252,Q6QZE7_9HEPC ,NP1L1_HUMAN ,0
34253,Q6QZE7_9HEPC ,CH60_HUMAN ,0
34254,Q6QZE7_9HEPC ,UBP19_HUMAN ,0
34255,Q6QZE7_9HEPC ,GRP78_HUMAN ,0
34256,Q6QZE7_9HEPC ,MOB1A_HUMAN ,0
34257,Q6QZE7_9HEPC ,MOB1B_HUMAN ,0
34258,Q6QZE7_9HEPC ,MIF_HUMAN ,0
34259,Q6QZE7_9HEPC ,ADT2_HUMAN ,0
34260,Q6QZE7_9HEPC ,ACTBL_HUMAN ,0
34261,Q6QZE7_9HEPC ,TBB4B_HUMAN ,0
34262,Q6QZE7_9HEPC ,TBB5_HUMAN ,0
34263,Q6QZE7_9HEPC ,IRS4_HUMAN ,0
34264,Q6QZE7_9HEPC ,SMYD3_HUMAN ,0
34265,Q6QZE7_9HEPC ,CD81_HUMAN ,0
34266,Q6QZE7_9HEPC ,AP2M1_HUMAN ,0
34267,Q6QZE7_9HEPC ,E2AK2_HUMAN ,0
34268,Q6QZE7_9HEPC ,PML_HUMAN ,0
34269,Q6QZE7_9HEPC ,MAPK3_HUMAN ,0
34270,Q6QZE7_9HEPC ,PI4KA_HUMAN ,0
34271,Q6QZE7_9HEPC ,HAOX2_HUMAN ,0
34272,Q6QZE7_9HEPC ,FIBB_HUMAN ,0
34273,Q6QZE7_9HEPC ,DDX5_HUMAN ,0
34274,Q6QZE7_9HEPC ,HACD3_HUMAN ,0
34275,Q6QZE7_9HEPC ,CIDEB_HUMAN ,0
34276,Q6QZE7_9HEPC ,ATF6A_HUMAN ,0
34277,Q6QZE7_9HEPC ,KCRB_HUMAN ,0
34278,Q6QZE7_9HEPC ,SPC24_HUMAN ,0
34279,Q6QZE7_9HEPC ,KLF3_HUMAN ,0
34280,Q6QZE7_9HEPC ,AMERL_HUMAN ,0
34281,Q6QZE7_9HEPC ,PCLO_HUMAN ,0
34282,Q6QZE7_9HEPC ,DUX3_HUMAN ,0
34283,Q6QZE7_9HEPC ,HMGB2_HUMAN ,0
34284,Q6QZE7_9HEPC ,R51A1_HUMAN ,0
34285,Q6QZE7_9HEPC ,ZN239_HUMAN ,0
34286,Q6QZE7_9HEPC ,AURKA_HUMAN ,0
34287,Q6QZE7_9HEPC ,FOS_HUMAN ,0
34288,Q6QZE7_9HEPC ,RCAS1_HUMAN ,0
34289,Q6QZE7_9HEPC ,MS3L1_HUMAN ,0
34290,Q6QZE7_9HEPC ,TERF1_HUMAN ,0
34291,Q6QZE7_9HEPC ,HMGN3_HUMAN ,0
34292,Q6QZE7_9HEPC ,CNOT8_HUMAN ,0
34293,Q6QZE7_9HEPC ,NC2A_HUMAN ,0
34294,Q6QZE7_9HEPC ,PPARG_HUMAN ,0
34295,Q6QZE7_9HEPC ,SPRR4_HUMAN ,0
34296,Q6QZE7_9HEPC ,RS28_HUMAN ,0
34297,Q6QZE7_9HEPC ,WDR5_HUMAN ,0
34298,Q6QZE7_9HEPC ,SRC8_HUMAN ,0
34299,Q6QZE7_9HEPC ,RABEK_HUMAN ,0
34300,Q6QZE7_9HEPC ,MAPK5_HUMAN ,0
34301,Q6QZE7_9HEPC ,VRK1_HUMAN ,0
34302,Q6QZE7_9HEPC ,IPPK_HUMAN ,0
34303,Q6QZE7_9HEPC ,CSK22_HUMAN ,0
34304,Q6QZE7_9HEPC ,CL045_HUMAN ,0
34305,Q6QZE7_9HEPC ,TM252_HUMAN ,0
34306,Q6QZE7_9HEPC ,SLAI2_HUMAN ,0
34307,Q6QZE7_9HEPC ,FA71C_HUMAN ,0
34308,Q6QZE7_9HEPC ,MMTA2_HUMAN ,0
34309,Q6QZE7_9HEPC ,RSRP1_HUMAN ,0
34310,Q6QZE7_9HEPC ,DEN6B_HUMAN ,0
34311,Q6QZE7_9HEPC ,F126B_HUMAN ,0
34312,Q6QZE7_9HEPC ,MRI_HUMAN ,0
34313,Q6QZE7_9HEPC ,TMA7_HUMAN ,0
34314,Q6QZE7_9HEPC ,KANL2_HUMAN ,0
34315,Q6QZE7_9HEPC ,SACA9_HUMAN ,0
34316,Q6QZE7_9HEPC ,VCY1_HUMAN ,0
34317,Q6QZE7_9HEPC ,CH033_HUMAN ,0
34318,Q6QZE7_9HEPC ,NOP16_HUMAN ,0
34319,Q6QZE7_9HEPC ,CC28A_HUMAN ,0
34320,Q6QZE7_9HEPC ,APC15_HUMAN ,0
34321,Q6QZE7_9HEPC ,DEXI_HUMAN ,0
34322,Q6QZE7_9HEPC ,CLIP4_HUMAN ,0
34323,Q6QZE7_9HEPC ,IFRD2_HUMAN ,0
34324,Q6QZE7_9HEPC ,NOL7_HUMAN ,0
34325,Q6QZE7_9HEPC ,GAPR1_HUMAN ,0
34326,Q6QZE7_9HEPC ,PRR15_HUMAN ,0
34327,Q6QZE7_9HEPC ,RL39L_HUMAN ,0
34328,Q6QZE7_9HEPC ,TB22B_HUMAN ,0
34329,Q6QZE7_9HEPC ,SP16H_HUMAN ,0
34330,Q6QZE7_9HEPC ,UBE2S_HUMAN ,0
34331,Q6QZE7_9HEPC ,RASH_HUMAN ,0
34332,Q6QZE7_9HEPC ,KDM4D_HUMAN ,0
34333,Q6QZE7_9HEPC ,DPOLB_HUMAN ,0
34334,Q6QZE7_9HEPC ,ASXL1_HUMAN ,0
34335,Q6QZE7_9HEPC ,TRI44_HUMAN ,0
34336,Q6QZE7_9HEPC ,ELOF1_HUMAN ,0
34337,Q6QZE7_9HEPC ,P2R3B_HUMAN ,0
34338,Q6QZE7_9HEPC ,CALU_HUMAN ,0
34339,Q6QZE7_9HEPC ,SRTD1_HUMAN ,0
34340,Q6QZE7_9HEPC ,SPXN4_HUMAN ,0
34341,Q6QZE7_9HEPC ,OTU6B_HUMAN ,0
34342,Q6QZE7_9HEPC ,INT3_HUMAN ,0
34343,Q6QZE7_9HEPC ,CCNB3_HUMAN ,0
34344,Q6QZE7_9HEPC ,DNJC8_HUMAN ,0
34345,Q6QZE7_9HEPC ,NOC2L_HUMAN ,0
34346,Q6QZE7_9HEPC ,UBD_HUMAN ,0
34347,Q6QZE7_9HEPC ,FGF12_HUMAN ,0
34348,Q6QZE7_9HEPC ,PSMD4_HUMAN ,0
34349,Q6QZE7_9HEPC ,DC1I1_HUMAN ,0
34350,Q6QZE7_9HEPC ,HDGR3_HUMAN ,0
34351,Q6QZE7_9HEPC ,HAP28_HUMAN ,0
34352,Q6QZE7_9HEPC ,E41LA_HUMAN ,0
34353,Q6QZE7_9HEPC ,GCC1_HUMAN ,0
34354,Q6QZE7_9HEPC ,CCNG1_HUMAN ,0
34355,Q6QZE7_9HEPC ,ECHP_HUMAN ,0
34356,Q6QZE7_9HEPC ,DDX55_HUMAN ,0
34357,Q6QZE7_9HEPC ,RL30_HUMAN ,0
34358,Q6QZE7_9HEPC ,RL29_HUMAN ,0
34359,Q6QZE7_9HEPC ,SRSF5_HUMAN ,0
34360,Q6QZE7_9HEPC ,SRSF9_HUMAN ,0
34361,Q6QZE7_9HEPC ,RL22_HUMAN ,0
34362,Q6QZE7_9HEPC ,SRP19_HUMAN ,0
34363,Q6QZE7_9HEPC ,IF1AY_HUMAN ,0
34364,Q6QZE7_9HEPC ,RL23A_HUMAN ,0
34365,Q6QZE7_9HEPC ,SART3_HUMAN ,0
34366,Q6QZE7_9HEPC ,TTLL7_HUMAN ,0
34367,Q6QZE7_9HEPC ,PIN4_HUMAN ,0
34368,Q6QZE7_9HEPC ,NCBP3_HUMAN ,0
34369,Q6QZE7_9HEPC ,NR4A1_HUMAN ,0
34370,Q6QZE7_9HEPC ,TLR2_HUMAN ,0
34371,Q6QZE7_9HEPC ,YTDC2_HUMAN ,0
34372,Q6QZE7_9HEPC ,CHK2_HUMAN ,0
34373,Q6QZE7_9HEPC ,ATM_HUMAN ,0
34374,Q6QZE7_9HEPC ,PSA4_HUMAN ,0
34375,Q6QZE7_9HEPC ,APOB_HUMAN ,0
34376,Q6QZE7_9HEPC ,STAT1_HUMAN ,0
34377,Q6QZE7_9HEPC ,SEPT6_HUMAN ,0
34378,Q6QZE7_9HEPC ,ROA1_HUMAN ,0
34379,Q6QZE7_9HEPC ,ANXA2_HUMAN ,0
34380,Q6QZE7_9HEPC ,MYD88_HUMAN ,0
34381,Q6QZE7_9HEPC ,HS90B_HUMAN ,0
34382,Q6QZE7_9HEPC ,HS90A_HUMAN ,0
34383,Q6QZE7_9HEPC ,PSB8_HUMAN ,0
34384,Q6QZE7_9HEPC ,DICER_HUMAN ,0
34385,Q6QZE7_9HEPC ,RL7_HUMAN ,0
34386,Q6QZE7_9HEPC ,RL6_HUMAN ,0
34387,Q6QZE7_9HEPC ,TBC20_HUMAN ,0
34388,Q6QZE7_9HEPC ,STING_HUMAN ,0
34389,Q6QZE7_9HEPC ,PSB4_HUMAN ,0
34390,Q6QZE7_9HEPC ,CINP_HUMAN ,0
34391,Q6QZE7_9HEPC ,CEP57_HUMAN ,0
34392,Q6QZE7_9HEPC ,NDRG1_HUMAN ,0
34393,Q6QZE7_9HEPC ,F206A_HUMAN ,0
34394,Q6QZE7_9HEPC ,FRIH_HUMAN ,0
34395,Q6QZE7_9HEPC ,PTMA_HUMAN ,0
34396,Q6QZE7_9HEPC ,MGP_HUMAN ,0
34397,Q6QZE7_9HEPC ,RABP1_HUMAN ,0
34398,Q6QZE7_9HEPC ,ARAP1_HUMAN ,0
34399,Q6QZE7_9HEPC ,TACD2_HUMAN ,0
34400,Q6QZE7_9HEPC ,SFRP4_HUMAN ,0
34401,Q6QZE7_9HEPC ,AHNK_HUMAN ,0
34402,Q6QZE7_9HEPC ,CCD86_HUMAN ,0
34403,Q6QZE7_9HEPC ,SCRB1_HUMAN ,0
34404,Q6QZE7_9HEPC ,NUCL_HUMAN ,0
34405,Q6QZE7_9HEPC ,CDN1A_HUMAN ,0
34406,Q6QZE7_9HEPC ,MX1_HUMAN ,0
34407,Q6QZE7_9HEPC ,ACSL4_HUMAN ,0
34408,Q6QZE7_9HEPC ,SMD1_HUMAN ,0
34409,Q6QZE7_9HEPC ,C1QR1_HUMAN ,0
34410,Q6QZE7_9HEPC ,K2C8_HUMAN ,0
34411,Q6QZE7_9HEPC ,VIME_HUMAN ,0
34412,Q6QZE7_9HEPC ,PCX4_HUMAN ,0
34413,Q6QZE7_9HEPC ,APOE_HUMAN ,0
34414,Q6QZE7_9HEPC ,PFD2_HUMAN ,0
34415,Q6QZE7_9HEPC ,CFAI_HUMAN ,0
34416,Q6QZE7_9HEPC ,ZG16_HUMAN ,0
34417,Q6QZE7_9HEPC ,IC1_HUMAN ,0
34418,Q6QZE7_9HEPC ,VTNC_HUMAN ,0
34419,Q6QZE7_9HEPC ,CATB_HUMAN ,0
34420,Q6QZE7_9HEPC ,ANGT_HUMAN ,0
34421,Q6QZE7_9HEPC ,RAB14_HUMAN ,0
34422,Q6QZE7_9HEPC ,ZA2G_HUMAN ,0
34423,Q6QZE7_9HEPC ,MPU1_HUMAN ,0
34424,Q6QZE7_9HEPC ,SIAT1_HUMAN ,0
34425,Q6QZE7_9HEPC ,ZNF83_HUMAN ,0
34426,Q6QZE7_9HEPC ,COF1_HUMAN ,0
34427,Q6QZE7_9HEPC ,PPAC_HUMAN ,0
34428,Q6QZE7_9HEPC ,GLRX3_HUMAN ,0
34429,Q6QZE7_9HEPC ,FKBP7_HUMAN ,0
34430,Q6QZE7_9HEPC ,TATD1_HUMAN ,0
34431,Q6QZE7_9HEPC ,S22A7_HUMAN ,0
34432,Q6QZE7_9HEPC ,K1C18_HUMAN ,0
34433,Q6QZE7_9HEPC ,Q6ZTP6_HUMAN ,0
34434,Q6QZE7_9HEPC ,Q95HD8_HUMAN ,0
34435,Q6QZE7_9HEPC ,K1C19_HUMAN ,0
34436,Q6QZE7_9HEPC ,RB6I2_HUMAN ,0
34437,Q6QZE7_9HEPC ,MTAP2_HUMAN ,0
34438,Q6QZE7_9HEPC ,IPO4_HUMAN ,0
34439,Q6QZE7_9HEPC ,HS71B_HUMAN ,0
34440,Q6QZE7_9HEPC ,VPS35_HUMAN ,0
34441,Q6QZE7_9HEPC ,D9ZGG2_HUMAN ,0
34442,Q6QZE7_9HEPC ,I4AY87_HUMAN ,0
34443,Q6QZE7_9HEPC ,E9KL26_HUMAN ,0
34444,Q6QZE7_9HEPC ,F1T0F7_HUMAN ,0
34445,Q6QZE7_9HEPC ,A8K5I0_HUMAN ,0
34446,Q6QZE7_9HEPC ,A8K058_HUMAN ,0
34447,Q6QZE7_9HEPC ,B1AQP2_HUMAN ,0
34448,Q6QZE7_9HEPC ,C1QBP_HUMAN ,0
34449,Q6QZE7_9HEPC ,B0ZBE2_HUMAN ,0
34450,Q6QZE8_9HEPC ,BAX_HUMAN ,0
34451,Q6QZE8_9HEPC ,GRB2_HUMAN ,0
34452,Q6QZE8_9HEPC ,HCK_HUMAN ,0
34453,Q6QZE8_9HEPC ,LCK_HUMAN ,0
34454,Q6QZE8_9HEPC ,FYN_HUMAN ,0
34455,Q6QZE8_9HEPC ,LYN_HUMAN ,0
34456,Q6QZE8_9HEPC ,RAF1_HUMAN ,0
34457,Q6QZE8_9HEPC ,FKBP5_HUMAN ,0
34458,Q6QZE8_9HEPC ,SRCAP_HUMAN ,0
34459,Q6QZE8_9HEPC ,APOA1_HUMAN ,0
34460,Q6QZE8_9HEPC ,HNRPK_HUMAN ,1
34461,Q6QZE8_9HEPC ,P73_HUMAN ,0
34462,Q6QZE8_9HEPC ,TRAF2_HUMAN ,0
34463,Q6QZE8_9HEPC ,ASPP2_HUMAN ,0
34464,Q6QZE8_9HEPC ,IPO5_HUMAN ,0
34465,Q6QZE8_9HEPC ,BIN1_HUMAN ,0
34466,Q6QZE8_9HEPC ,LA_HUMAN ,0
34467,Q6QZE8_9HEPC ,TAF11_HUMAN ,0
34468,Q6QZE8_9HEPC ,P53_HUMAN ,1
34469,Q6QZE8_9HEPC ,TBP_HUMAN ,0
34470,Q6QZE8_9HEPC ,TNR3_HUMAN ,1
34471,Q6QZE8_9HEPC ,DDX3X_HUMAN ,1
34472,Q6QZE8_9HEPC ,D0PNI1_HUMAN ,0
34473,Q6QZE8_9HEPC ,1433B_HUMAN ,0
34474,Q6QZE8_9HEPC ,1433E_HUMAN ,0
34475,Q6QZE8_9HEPC ,TRFL_HUMAN ,0
34476,Q6QZE8_9HEPC ,EP300_HUMAN ,0
34477,Q6QZE8_9HEPC ,CBP_HUMAN ,0
34478,Q6QZE8_9HEPC ,B0LPF3_HUMAN ,0
34479,Q6QZE8_9HEPC ,ANM5_HUMAN ,0
34480,Q6QZE8_9HEPC ,TTC4_HUMAN ,0
34481,Q6QZE8_9HEPC ,ACTN1_HUMAN ,0
34482,Q6QZE8_9HEPC ,IF4A2_HUMAN ,0
34483,Q6QZE8_9HEPC ,TSN_HUMAN ,0
34484,Q6QZE8_9HEPC ,Q6AZW6_HUMAN ,0
34485,Q6QZE8_9HEPC ,ATF6B_HUMAN ,0
34486,Q6QZE8_9HEPC ,HAOX1_HUMAN ,0
34487,Q6QZE8_9HEPC ,UBQL1_HUMAN ,0
34488,Q6QZE8_9HEPC ,TAF9_HUMAN ,0
34489,Q6QZE8_9HEPC ,KAD6_HUMAN ,0
34490,Q6QZE8_9HEPC ,FBXL2_HUMAN ,0
34491,Q6QZE8_9HEPC ,B3KM80_HUMAN ,0
34492,Q6QZE8_9HEPC ,TBK1_HUMAN ,0
34493,Q6QZE8_9HEPC ,IKKE_HUMAN ,0
34494,Q6QZE8_9HEPC ,MAVS_HUMAN ,0
34495,Q6QZE8_9HEPC ,PSME3_HUMAN ,0
34496,Q6QZE8_9HEPC ,OAS1_HUMAN ,0
34497,Q6QZE8_9HEPC ,FKBP8_HUMAN ,0
34498,Q6QZE8_9HEPC ,VAPB_HUMAN ,0
34499,Q6QZE8_9HEPC ,PITX1_HUMAN ,0
34500,Q6QZE8_9HEPC ,VAPA_HUMAN ,0
34501,Q6QZE8_9HEPC ,APOA2_HUMAN ,0
34502,Q6QZE8_9HEPC ,CH10_HUMAN ,0
34503,Q6QZE8_9HEPC ,SUMO2_HUMAN ,0
34504,Q6QZE8_9HEPC ,THIO_HUMAN ,0
34505,Q6QZE8_9HEPC ,BASP1_HUMAN ,0
34506,Q6QZE8_9HEPC ,MPCP_HUMAN ,0
34507,Q6QZE8_9HEPC ,NPM_HUMAN ,0
34508,Q6QZE8_9HEPC ,ELAV1_HUMAN ,0
34509,Q6QZE8_9HEPC ,ADT3_HUMAN ,0
34510,Q6QZE8_9HEPC ,TPIS_HUMAN ,0
34511,Q6QZE8_9HEPC ,ENOA_HUMAN ,0
34512,Q6QZE8_9HEPC ,PLP2_HUMAN ,0
34513,Q6QZE8_9HEPC ,MARCS_HUMAN ,0
34514,Q6QZE8_9HEPC ,PRDX1_HUMAN ,0
34515,Q6QZE8_9HEPC ,PPIA_HUMAN ,0
34516,Q6QZE8_9HEPC ,STMN1_HUMAN ,0
34517,Q6QZE8_9HEPC ,NP1L1_HUMAN ,0
34518,Q6QZE8_9HEPC ,CH60_HUMAN ,0
34519,Q6QZE8_9HEPC ,UBP19_HUMAN ,0
34520,Q6QZE8_9HEPC ,GRP78_HUMAN ,0
34521,Q6QZE8_9HEPC ,MOB1A_HUMAN ,0
34522,Q6QZE8_9HEPC ,MOB1B_HUMAN ,0
34523,Q6QZE8_9HEPC ,MIF_HUMAN ,0
34524,Q6QZE8_9HEPC ,ADT2_HUMAN ,0
34525,Q6QZE8_9HEPC ,ACTBL_HUMAN ,0
34526,Q6QZE8_9HEPC ,TBB4B_HUMAN ,0
34527,Q6QZE8_9HEPC ,TBB5_HUMAN ,0
34528,Q6QZE8_9HEPC ,IRS4_HUMAN ,0
34529,Q6QZE8_9HEPC ,SMYD3_HUMAN ,0
34530,Q6QZE8_9HEPC ,CD81_HUMAN ,0
34531,Q6QZE8_9HEPC ,AP2M1_HUMAN ,0
34532,Q6QZE8_9HEPC ,E2AK2_HUMAN ,0
34533,Q6QZE8_9HEPC ,PML_HUMAN ,0
34534,Q6QZE8_9HEPC ,MAPK3_HUMAN ,0
34535,Q6QZE8_9HEPC ,PI4KA_HUMAN ,0
34536,Q6QZE8_9HEPC ,HAOX2_HUMAN ,0
34537,Q6QZE8_9HEPC ,FIBB_HUMAN ,0
34538,Q6QZE8_9HEPC ,DDX5_HUMAN ,0
34539,Q6QZE8_9HEPC ,HACD3_HUMAN ,0
34540,Q6QZE8_9HEPC ,CIDEB_HUMAN ,0
34541,Q6QZE8_9HEPC ,ATF6A_HUMAN ,0
34542,Q6QZE8_9HEPC ,KCRB_HUMAN ,0
34543,Q6QZE8_9HEPC ,SPC24_HUMAN ,0
34544,Q6QZE8_9HEPC ,KLF3_HUMAN ,0
34545,Q6QZE8_9HEPC ,AMERL_HUMAN ,0
34546,Q6QZE8_9HEPC ,PCLO_HUMAN ,0
34547,Q6QZE8_9HEPC ,DUX3_HUMAN ,0
34548,Q6QZE8_9HEPC ,HMGB2_HUMAN ,0
34549,Q6QZE8_9HEPC ,R51A1_HUMAN ,0
34550,Q6QZE8_9HEPC ,ZN239_HUMAN ,0
34551,Q6QZE8_9HEPC ,AURKA_HUMAN ,0
34552,Q6QZE8_9HEPC ,FOS_HUMAN ,0
34553,Q6QZE8_9HEPC ,RCAS1_HUMAN ,0
34554,Q6QZE8_9HEPC ,MS3L1_HUMAN ,0
34555,Q6QZE8_9HEPC ,TERF1_HUMAN ,0
34556,Q6QZE8_9HEPC ,HMGN3_HUMAN ,0
34557,Q6QZE8_9HEPC ,CNOT8_HUMAN ,0
34558,Q6QZE8_9HEPC ,NC2A_HUMAN ,0
34559,Q6QZE8_9HEPC ,PPARG_HUMAN ,0
34560,Q6QZE8_9HEPC ,SPRR4_HUMAN ,0
34561,Q6QZE8_9HEPC ,RS28_HUMAN ,0
34562,Q6QZE8_9HEPC ,WDR5_HUMAN ,0
34563,Q6QZE8_9HEPC ,SRC8_HUMAN ,0
34564,Q6QZE8_9HEPC ,RABEK_HUMAN ,0
34565,Q6QZE8_9HEPC ,MAPK5_HUMAN ,0
34566,Q6QZE8_9HEPC ,VRK1_HUMAN ,0
34567,Q6QZE8_9HEPC ,IPPK_HUMAN ,0
34568,Q6QZE8_9HEPC ,CSK22_HUMAN ,0
34569,Q6QZE8_9HEPC ,CL045_HUMAN ,0
34570,Q6QZE8_9HEPC ,TM252_HUMAN ,0
34571,Q6QZE8_9HEPC ,SLAI2_HUMAN ,0
34572,Q6QZE8_9HEPC ,FA71C_HUMAN ,0
34573,Q6QZE8_9HEPC ,MMTA2_HUMAN ,0
34574,Q6QZE8_9HEPC ,RSRP1_HUMAN ,0
34575,Q6QZE8_9HEPC ,DEN6B_HUMAN ,0
34576,Q6QZE8_9HEPC ,F126B_HUMAN ,0
34577,Q6QZE8_9HEPC ,MRI_HUMAN ,0
34578,Q6QZE8_9HEPC ,TMA7_HUMAN ,0
34579,Q6QZE8_9HEPC ,KANL2_HUMAN ,0
34580,Q6QZE8_9HEPC ,SACA9_HUMAN ,0
34581,Q6QZE8_9HEPC ,VCY1_HUMAN ,0
34582,Q6QZE8_9HEPC ,CH033_HUMAN ,0
34583,Q6QZE8_9HEPC ,NOP16_HUMAN ,0
34584,Q6QZE8_9HEPC ,CC28A_HUMAN ,0
34585,Q6QZE8_9HEPC ,APC15_HUMAN ,0
34586,Q6QZE8_9HEPC ,DEXI_HUMAN ,0
34587,Q6QZE8_9HEPC ,CLIP4_HUMAN ,0
34588,Q6QZE8_9HEPC ,IFRD2_HUMAN ,0
34589,Q6QZE8_9HEPC ,NOL7_HUMAN ,0
34590,Q6QZE8_9HEPC ,GAPR1_HUMAN ,0
34591,Q6QZE8_9HEPC ,PRR15_HUMAN ,0
34592,Q6QZE8_9HEPC ,RL39L_HUMAN ,0
34593,Q6QZE8_9HEPC ,TB22B_HUMAN ,0
34594,Q6QZE8_9HEPC ,SP16H_HUMAN ,0
34595,Q6QZE8_9HEPC ,UBE2S_HUMAN ,0
34596,Q6QZE8_9HEPC ,RASH_HUMAN ,0
34597,Q6QZE8_9HEPC ,KDM4D_HUMAN ,0
34598,Q6QZE8_9HEPC ,DPOLB_HUMAN ,0
34599,Q6QZE8_9HEPC ,ASXL1_HUMAN ,0
34600,Q6QZE8_9HEPC ,TRI44_HUMAN ,0
34601,Q6QZE8_9HEPC ,ELOF1_HUMAN ,0
34602,Q6QZE8_9HEPC ,P2R3B_HUMAN ,0
34603,Q6QZE8_9HEPC ,CALU_HUMAN ,0
34604,Q6QZE8_9HEPC ,SRTD1_HUMAN ,0
34605,Q6QZE8_9HEPC ,SPXN4_HUMAN ,0
34606,Q6QZE8_9HEPC ,OTU6B_HUMAN ,0
34607,Q6QZE8_9HEPC ,INT3_HUMAN ,0
34608,Q6QZE8_9HEPC ,CCNB3_HUMAN ,0
34609,Q6QZE8_9HEPC ,DNJC8_HUMAN ,0
34610,Q6QZE8_9HEPC ,NOC2L_HUMAN ,0
34611,Q6QZE8_9HEPC ,UBD_HUMAN ,0
34612,Q6QZE8_9HEPC ,FGF12_HUMAN ,0
34613,Q6QZE8_9HEPC ,PSMD4_HUMAN ,0
34614,Q6QZE8_9HEPC ,DC1I1_HUMAN ,0
34615,Q6QZE8_9HEPC ,HDGR3_HUMAN ,0
34616,Q6QZE8_9HEPC ,HAP28_HUMAN ,0
34617,Q6QZE8_9HEPC ,E41LA_HUMAN ,0
34618,Q6QZE8_9HEPC ,GCC1_HUMAN ,0
34619,Q6QZE8_9HEPC ,CCNG1_HUMAN ,0
34620,Q6QZE8_9HEPC ,ECHP_HUMAN ,0
34621,Q6QZE8_9HEPC ,DDX55_HUMAN ,0
34622,Q6QZE8_9HEPC ,RL30_HUMAN ,0
34623,Q6QZE8_9HEPC ,RL29_HUMAN ,0
34624,Q6QZE8_9HEPC ,SRSF5_HUMAN ,0
34625,Q6QZE8_9HEPC ,SRSF9_HUMAN ,0
34626,Q6QZE8_9HEPC ,RL22_HUMAN ,0
