virusUprot,humanUprot
B4URF7,Q9Y5V3
B4URF7,O00165
Q1K9H5,Q9ULX6
Q20MH4,P18859
Q1K9H5,P62195
Q20MH8,Q3SY69
B4URE7,Q9H2H9
B4URE7,Q9C075
Q20MH8,P42704
Q13573,Q194T2
B4URE7,Q5HYK3
Q1K9H5,Q99714
Q20MH8,Q9UP83
Q20MH8,Q7Z4Q2
Q20MH8,Q5UIP0
Q20MH8,Q9UIA9
O60506,Q194T2
Q1K9H5,Q07065
Q1K9H5,P46459
B4URF0,Q14147
Q20MH8,Q12769
Q20MH8,Q9BZX2
Q20MH8,Q9UBM7
Q1K9H5,Q7Z6Z7
B4URE7,Q8NBW4
Q1K9G9,O95757
Q1K9H2,P82932
Q1K9G9,O43815
Q1K9H5,Q99816
Q20MH4,O75947
Q20MH8,Q99623
B4URF0,P35606
B4URF7,Q14568
Q20MH8,Q9NRY5
Q20MH8,P35232
Q20MH8,Q8WXD5
Q1K9H5,P28074
Q1K9H5,O75439
B4URF7,Q9GZS3
P17844,Q194T2
O15226,Q194T2
Q20MH4,P06576
Q9Y2W1,Q194T2
Q1K9H5,Q9C0C9
B4URF0,Q9NX63
Q1K9H5,O75381
B4URF7,Q8N163
Q20MH4,P35580
Q9Y6M1,Q194T2
Q1K9H2,P82930
Q1K9H5,P12956
Q1K9H5,P18621
Q1K9H5,Q13049
Q20MH8,Q13620
Q20MH8,O15397
Q1K9H5,Q12789
B4URF7,O43823
B4URF7,P55036
P05455,Q194T2
B4URF0,Q9Y6K0
Q20MH8,Q8TEX9
B4URF7,O15131
B4URF7,P62195
Q20MH8,Q9BTW9
Q1K9G9,P81605
Q20MH8,O43324
Q20MH8,P53985
Q20MH8,Q16563
Q20MH8,Q13535
Q1K9H2,O43439
Q20MH8,Q9Y4W6
Q1K9H2,P09234
Q1K9H5,Q5H9R7
Q1K9H5,P61163
Q20MH8,Q9H9E3
Q20MH8,P42345
Q14103,Q194T2
Q96DF8,Q194T2
Q1K9H5,P20020
Q20MH8,Q86UT6
Q6UN15,Q194T2
Q96EY8,Q194T2
Q1K9H2,Q96I59
Q1K9H5,O15118
Q20MH8,Q15386
B4URF7,O00232
B4URF7,P62191
Q1K9H5,O75190
Q20MH8,A1L0T0
B4URF7,Q13200
B4URE7,O75955
Q20MH8,Q9HAS0
Q1K9H2,P07195
Q1K9H5,O00264
B4URE7,P01889
Q20MH8,P57678
Q20MH8,P42695
Q20MH8,P78527
P38919,Q194T2
Q1K9H5,P17980
Q96PV6,Q194T2
Q1K9H2,P37108
Q20MH8,Q96QU8
B4URE7,O00483
Q1K9H5,P60900
Q1K9H5,P54709
Q1K9H2,P62314
B4URF7,P51784
Q20MH8,Q8NBM4
Q20MH8,Q9NXF7
B4URE7,Q7Z3Y8
Q20MH8,O95573
Q20MH8,Q9H3U1
Q1K9H5,Q8N6T3
B4URE7,A0A024R0M6
Q1K9H2,Q13243
Q1K9H2,Q15717
Q20MH8,P68032
Q1K9H2,Q9NR30
Q20MH8,Q7L1Q6
Q1I2B2,P31153
Q1K9H2,P82664
B4URF7,Q15293
Q1K9H5,Q13287
Q1K9H2,P82933
B4URF7,P28288
B4URE7,O60343
B4URE7,O15321
Q1K9H5,P10809
Q1K9H5,P53701
Q20MH8,P41252
Q1K9H5,P49327
Q20MH8,Q7Z3U7
B4URF7,Q99460
Q1K9H5,P48643
Q1K9H5,Q8TCT9
Q20MH8,P43307
Q20MH8,P50748
Q1K9H2,Q07955
Q20MH8,P04792
Q20MH8,Q63HN8
B4URF7,Q9ULX6
B4URF7,Q9NNW5
Q20MH8,O75155
B4URE7,P02786
Q1K9H2,Q96A35
B4URE7,P51571
B4URF7,P25685
Q1K9H5,Q6P5R6
Q1K9H2,Q4G0J3
Q1K9H5,P04792
Q1K9H2,Q92665
Q1K9H5,P15924
Q1K9H5,P51148
P36873,Q194T2
Q1K9H5,Q9H3P7
B4URF7,Q16543
Q1K9H5,P32119
Q20MH8,P34949
B4URF0,Q9NYU2
Q20MH8,O60518
Q1K9H2,Q9NUL3
Q20MH8,Q14746
Q1K9H5,P25789
Q20MH8,Q6PJG6
Q20MH8,P50454
Q1K9H5,Q07812
Q1K9H5,P63244
P62316,Q194T2
Q9ULR0,Q194T2
B4URF7,P55735
Q1K9H5,Q8IZ81
Q1K9H2,P30044
Q20MH8,Q15392
Q1K9H5,P10599
Q8NCA5,Q194T2
Q20MH8,P17812
Q20MH8,P00403
Q8TD84,Q194T2
Q20MH8,P40616
B4URF0,Q9UFG5
Q1K9H5,P60468
B4URE7,Q14574
Q1K9H5,Q6YN16
Q20MH8,Q7Z3E5
Q13573,Q194T2
P15682,A0A024R0M6
P03470,A0A024R0M6
P62750,Q194T2
P05777,A0A024R0M6
P05780,P0DMV9
Q20MH0,P0DMV9
P03495,Q9UBF8
P03495,Q9UBF8
Q9WPI5,Q10570
P03496,P22087
Q67020,Q9BV20
Q6DP93,Q99759
P03495,Q92934
Q1I2B2,Q9BV20
Q2RBU1,Q9P2Y5
Q6DP93,Q99759
Q0A2H1,Q9P2Y5
P03508,Q9P2Y5
P15682,Q9BQG0
P05780,O00743
P03427,Q9Y676
P05780,P0DMV8
P03454,P0DMV8
P15682,Q6NZI2
P05780,Q9H0H0
P15659,Q96CS3
P05777,O00743
P15682,P22087
P15659,P0DMV8
P05777,P22087
P03427,P22087
P05777,P0DMV8
P05777,Q96CS3
P03470,Q9BQG0
P03427,Q9Y2H1
P05777,P04899
P05780,O43617
P03427,Q6NZI2
P05780,P04899
P03430,O00743
P15659,P04899
P03427,O00743
P03430,P0DMV8
P05777,Q9Y2H1
P03470,Q6NZI2
P15659,Q6NZI2
P05780,O43663
P15682,O15234
P15659,Q9Y2H1
Q20MH0,P0DMV8
P03470,P22087
Q89733,Q03468
P15682,P0DMV8
P03430,Q9BQG0
P03430,P22087
P03454,Q9Y2H1
P03427,P0DMV8
Q82506,Q6NZI2
P03430,Q6NZI2
P03470,P0DMV8
P03495,Q92934
I6T1Z2,O95639
A5A5U1,O95639
P03431,Q99959
P06821,Q9UI10
Q6DPW5,Q9UI10
Q20MH8,Q9UI10
P03431,Q14318
Q5EP37,Q14318
Q1K9H5,Q14318
Q1K9H5,Q99959
Q5EP37,Q99959
P03466,Q8WV44
Q1K9H2,Q8WV44
Q5EP28,Q8WV44
P06821,O75844
Q6DPW5,O75844
Q20MH8,O75844
P03452,K7EK43
P03452,K7EP68
P03452,P43307
P03452,P53007
P03452,O43251
P03452,Q9P035
P03452,Q9Y2X3
P03452,O00165
P03452,Q8WVX9
P03452,Q9NVI1
P03452,A0FGR8
P03452,O75190
P03452,O14735
P03452,Q00587
P03452,P56134
P03452,Q9Y4R8
P03452,Q6P1M0
P03452,Q9H936
P03452,Q9NXS2
P03452,Q9Y5V3
P03452,C9J406
P03452,P01889
P03452,P38435
P03452,Q9Y678
P03452,Q99653
P03452,Q8WWC4
P03452,Q9UBB4
P03485,Q13033
P03485,O43815
P03485,Q02539
P03485,Q9NXS2
P03485,P46977
P03485,P53007
P03485,O14828
P03485,P38159
P03485,O00264
P03485,Q15365
P03485,Q9Y2X3
P03485,P46087
P03485,Q92542
P03485,P13591
P03485,Q9HCE1
P03485,P11717
P03485,Q9NZL4
P03485,P51114
P03485,Q9Y282
P03485,Q9UBM7
P03485,Q92499
P03485,Q9H3G5
P03485,Q96A33
P03485,Q9UBB4
P03485,P61964
P03485,Q96KN7
P06821,O43264
P06821,Q5SRD1
P06821,Q96TA2
P06821,P22695
P06821,Q6P3X3
P06821,O43617
P06821,Q9H3N1
P06821,P42167
P06821,Q9UM00
P06821,Q9Y4R8
P06821,P43307
P06821,Q9Y5M8
P06821,Q9NTJ3
P06821,P08195
P06821,P53007
P06821,O14828
P06821,Q96ER3
P06821,Q6NUQ1
P06821,P40938
P06821,P43487
P06821,Q9NXS2
P06821,Q9P035
P06821,O60831
P06821,O00264
P06821,P40855
P06821,Q9NX40
P06821,Q92621
P06821,Q5SRE5
P06821,Q8WUM0
P0DOF5,O43186
P0DOF4,O14641
P0DOF4,Q92997
P0DOF4,P50222
P0DOF5,P24278
P0DOF5,O43889
P0DOF5,Q9Y6X0
P0DOF4,Q9H190
P0DOF4,Q8N448
P0DOF5,Q8N448
P03428,O95071
P03428,Q9UNE7
P03428,Q13501
P03428,Q9P2F8
P03428,O15027
P03428,O14828
P03428,Q15293
P03428,O75340
P03428,P13674
P03428,Q99417
P03428,Q15773
P03428,O00629
P03428,Q6ZRV2
P03428,P10909
P03428,Q92526
P03428,O43823
I6TAH8,P09012
I6TAH8,Q02539
I6TAH8,Q147U1
I6TAH8,Q9NUD5
I6TAH8,Q92900
I6TAH8,Q2NL82
I6TAH8,O95900
I6TAH8,Q8WV44
I6TAH8,O95793
I6TAH8,P37108
I6TAH8,P08621
I6TAH8,O76021
I6TAH8,P38159
I6TAH8,Q00577
I6TAH8,Q96EY7
I6TAH8,O75127
I6TAH8,Q99575
I6TAH8,Q9H814
I6TAH8,Q15365
I6TAH8,P0CB38
I6TAH8,Q9Y2X3
I6TAH8,Q8NC60
I6TAH8,Q09161
I6TAH8,Q96I59
I6TAH8,P82933
I6TAH8,P82673
I6TAH8,Q92665
I6TAH8,Q9NP92
I6TAH8,Q9Y2Q9
I6TAH8,Q9BYN8
I6TAH8,P82663
I6TAH8,Q9Y3D9
I6TAH8,P82650
I6TAH8,Q9Y676
I6TAH8,Q9Y3D3
I6TAH8,O60783
I6TAH8,Q13405
I6TAH8,Q9BRJ2
I6TAH8,Q9H9J2
I6TAH8,Q8IXM3
I6TAH8,Q9BYD3
I6TAH8,Q9NYK5
I6TAH8,Q9BZE1
I6TAH8,Q9P015
I6TAH8,P52815
I6TAH8,Q9Y3B7
I6TAH8,Q9BYD6
I6TAH8,Q9HCE1
I6TAH8,Q7L2J0
I6TAH8,Q9Y383
I6TAH8,Q4G0J3
I6TAH8,Q92615
I6TAH8,Q659C4
I6TAH8,Q6PKG0
I6TAH8,O60684
I6TAH8,P52294
I6TAH8,O00629
I6TAH8,P52292
I6TAH8,Q1KMD3
I6TAH8,O60812
I6TAH8,Q92522
I6TAH8,Q9NZB2
I6TAH8,O75616
I6TAH8,O60832
I6TAH8,P51398
I6TAH8,Q13895
I6TAH8,Q9NRX2
I6TAH8,Q5JNZ5
I6TAH8,Q9NQ39
I6TAH8,P46087
I6TAH8,Q9Y2R9
I6TAH8,P82932
I6TAH8,P82675
I6TAH8,P82930
I6TAH8,Q9Y399
I6TAH8,Q9Y2R5
I6TAH8,P82914
I6TAH8,P82912
I6TAH8,Q9BYD2
I6TAH8,Q96GC5
I6TAH8,Q9HD33
I6TAH8,Q96DV4
I6TAH8,Q16540
I6TAH8,Q9NWU5
I6TAH8,Q7Z2W9
I6TAH8,P49406
I6TAH8,Q6P1L8
I6TAH8,Q9BYD1
I6TAH8,Q9BVP2
I6TAH8,Q8TAE8
I6TAH8,Q96KR1
I6TAH8,Q02880
I6TAH8,P11388
I6TAH8,Q96RS0
I6TAH8,Q05519
I6TAH8,Q8IYB3
I6TAH8,Q15020
I6TAH8,Q14690
I6TAH8,Q4VXU2
I6TAH8,Q9H0A0
I6TAH8,O95232
I6TAH8,Q5SSJ5
I6TAH8,Q5T3I0
I6TAH8,Q9H2U1
I6TAH8,Q9NVP1
I6TAH8,Q8NEC5
A5A5U1,Q9UH99
A5A5U1,O00459
A5A5U1,O60825
A5A5U1,P16118
A5A5U1,O15294
A5A5U1,Q9HCE1
A5A5U1,Q6PKG0
A5A5U1,Q96CU9
A5A5U1,Q6UN15
A5A5U1,O94887
A5A5U1,P61962
A5A5U1,Q10570
A5A5U1,Q9NQ92
A5A5U1,Q9P1Y5
A5A5U1,Q8TCU4
Q5EP28,Q92900
Q5EP28,P08579
Q5EP28,P09661
Q5EP28,P08621
Q5EP28,P08195
Q5EP28,Q15020
Q5EP28,Q5JNZ5
Q5EP28,Q00577
Q5EP28,Q96EY7
Q5EP28,Q99575
Q5EP28,Q9Y2X3
Q5EP28,P46087
Q5EP28,Q09161
Q5EP28,Q96I59
Q5EP28,P82933
Q5EP28,Q9Y2R9
Q5EP28,P82932
Q5EP28,P82675
Q5EP28,P82673
Q5EP28,P82930
Q5EP28,Q92665
Q5EP28,Q9NP92
Q5EP28,Q9Y2Q9
Q5EP28,Q9BYN8
Q5EP28,Q9Y3D9
Q5EP28,P82650
Q5EP28,P82921
Q5EP28,Q9Y676
Q5EP28,Q9Y3D3
Q5EP28,P82914
Q5EP28,P82912
Q5EP28,Q9BYD2
Q5EP28,Q13405
Q5EP28,Q96GC5
Q5EP28,Q9HD33
Q5EP28,Q9BRJ2
Q5EP28,Q9BYD3
Q5EP28,Q9NYK5
Q5EP28,Q96DV4
Q5EP28,Q9BZE1
Q5EP28,Q16540
Q5EP28,Q9NWU5
Q5EP28,Q7Z2W9
Q5EP28,P49406
Q5EP28,Q9P015
Q5EP28,Q9BYD1
Q5EP28,P52815
Q5EP28,Q9Y3B7
Q5EP28,Q9BYD6
Q5EP28,Q9HCE1
Q5EP28,Q7L2J0
Q5EP28,Q4G0J3
Q5EP28,Q659C4
Q5EP28,Q6PKG0
Q5EP28,O60684
Q5EP28,P52292
Q5EP28,O60812
Q5EP28,P22087
Q5EP28,O60832
Q5EP28,P51398
Q5EP28,Q02539
Q5EP28,Q96KR1
Q5EP28,Q9HCS7
Q5EP28,Q2NL82
Q5EP28,P11388
Q5EP28,Q96RS0
Q5EP28,Q05519
Q5EP28,Q8IYB3
Q5EP28,O76021
Q5EP28,Q9NW13
Q5EP28,Q86UA1
Q5EP28,P0CB38
Q5EP28,O15226
Q5EP28,Q9H0A0
Q5EP28,O95232
Q5EP28,Q9Y383
Q5EP28,Q1KMD3
Q5EP28,Q9NZB2
Q5EP28,Q9NVP1
Q5EP28,Q9BZJ0
Q6DPW5,P30443
Q6DPW5,Q96Q05
Q6DPW5,P36897
Q6DPW5,P53007
Q6DPW5,O14828
Q6DPW5,P40938
Q6DPW5,P16118
Q6DPW5,O00410
Q6DPW5,P55084
Q6DPW5,Q96BN8
Q6DPW5,Q13144
Q6DPW5,Q9NR50
Q6DPW5,Q9NQ92
Q6DPW5,Q9P1Y5
Q6DPW5,Q9UBB4
Q6DPW5,Q6RW13
I6T1Z2,P10644
I6T1Z2,Q9Y2X9
I6T1Z2,Q9C0J8
I6T1Z2,Q9Y4E8
I6T1Z2,O95071
I6T1Z2,Q9NX07
I6T1Z2,Q9Y4R8
I6T1Z2,Q8IX01
I6T1Z2,P46977
I6T1Z2,O15269
I6T1Z2,P08195
I6T1Z2,P53007
I6T1Z2,O15027
I6T1Z2,O14828
I6T1Z2,Q5T160
I6T1Z2,O94906
I6T1Z2,Q86UA1
I6T1Z2,Q99959
I6T1Z2,Q92569
I6T1Z2,O00459
I6T1Z2,P27986
I6T1Z2,Q15120
I6T1Z2,Q15365
I6T1Z2,Q9NVE7
I6T1Z2,P07237
I6T1Z2,P13674
I6T1Z2,O15294
I6T1Z2,Q5C9Z4
I6T1Z2,Q3KQU3
I6T1Z2,P51617
I6T1Z2,O00410
I6T1Z2,P51659
I6T1Z2,P19367
I6T1Z2,Q9BVP2
I6T1Z2,Q14318
I6T1Z2,Q6UN15
I6T1Z2,Q8WVX9
I6T1Z2,Q9NVI1
I6T1Z2,A0FGR8
I6T1Z2,Q9NZB2
I6T1Z2,Q92499
I6T1Z2,P61962
I6T1Z2,P33240
I6T1Z2,Q9H3G5
I6T1Z2,Q9UKF6
I6T1Z2,Q9P2I0
I6T1Z2,Q10570
I6T1Z2,Q03701
I6T1Z2,O75419
I6T1Z2,Q00587
I6T1Z2,O95400
I6T1Z2,O00257
I6T1Z2,Q9P1Y5
I6T1Z2,Q9Y3I0
I6T1Z2,Q5T5X7
I6T1Z2,Q9Y679
I6T1Z2,Q9UBB4
I6T1Z2,Q9UI12
I6T1Z2,Q6NXE6
I6T1Z2,Q5VTE6
I6T1Z2,P51648
I6T1Z2,O43823
I6T1Z2,Q53H12
I6T1Z2,Q9Y4W6
I6T1Z2,Q8NI60
I6T1Z2,P00403
I6T1Z2,Q5SRD1
I6T1Z2,Q5SW79
I6T1Z2,O14735
I6T1Z2,Q6P1J9
I6T1Z2,P56134
I6T1Z2,Q9Y312
I6T1Z2,Q9NNW5
I6T1Z2,P49755
I6T1Z2,Q9UM00
I6T1Z2,P43307
I6T1Z2,P53814
I6T1Z2,Q9H936
I6T1Z2,Q9UBX3
I6T1Z2,Q96NB2
I6T1Z2,P40937
I6T1Z2,Q9NWB1
I6T1Z2,Q9NXS2
I6T1Z2,Q5XKP0
I6T1Z2,Q9P035
I6T1Z2,Q9Y2X3
I6T1Z2,Q99417
I6T1Z2,Q15773
I6T1Z2,Q9Y4W2
I6T1Z2,O00165
I6T1Z2,O15371
I6T1Z2,O75190
I6T1Z2,Q8WWF6
I6T1Z2,P35251
I6T1Z2,Q05048
I6T1Z2,Q96TA2
I6T1Z2,P22695
I6T1Z2,Q6P3X3
I6T1Z2,Q9NZ01
I6T1Z2,Q9NTJ3
I6T1Z2,Q14683
I6T1Z2,Q6R327
I6T1Z2,Q96T37
I6T1Z2,Q5H9R7
I6T1Z2,Q92621
I6T1Z2,Q5SRE5
I6T1Z2,Q12769
I6T1Z2,Q8WUM0
I6T1Z2,P57740
I6T1Z2,P33991
I6T1Z2,Q9Y5V3
I6T1Z2,Q9BX40
I6T1Z2,O95163
I6T1Z2,Q86YV9
I6T1Z2,P01889
I6T1Z2,P42694
I6T1Z2,Q7Z4H7
I6T1Z2,Q12789
I6T1Z2,Q68CQ7
I6T1Z2,P51570
I6T1Z2,Q9BXW9
I6T1Z2,Q96CS3
I6T1Z2,Q99615
I6T1Z2,Q12996
I6T1Z2,Q9Y678
I6T1Z2,Q14677
I6T1Z2,Q96A33
I6T1Z2,Q86X55
I6T1Z2,P10398
I6T1Z2,Q8IWZ3
I6T1Z2,Q8TCU4
I6T1Z2,Q9UKA4
I6T1Z2,Q9UH99
I6T1Z2,P42285
I6T1Z2,P40938
I6T1Z2,O60812
I6T1Z2,Q9UJ14
Q5EP37,P10644
Q5EP37,O95071
Q5EP37,Q8IX01
Q5EP37,Q9UNE7
Q5EP37,O15027
Q5EP37,Q15293
Q5EP37,Q5H9R7
Q5EP37,Q9UPN7
Q5EP37,P30876
Q5EP37,P24928
Q5EP37,Q15365
Q5EP37,Q15773
Q5EP37,Q3KQU3
Q5EP37,Q9Y5V3
Q5EP37,Q6DN90
Q5EP37,O00410
Q5EP37,O00165
Q5EP37,Q9HCN4
Q5EP37,P51570
Q5EP37,O15371
Q5EP37,Q99615
Q5EP37,O75190
Q5EP37,Q9UL15
Q5EP37,O43823
Q5EP37,Q9Y2X9
Q5EP37,Q96TA2
Q5EP37,Q9Y4R8
Q5EP37,P53814
Q5EP37,Q9NTJ3
Q5EP37,P42285
Q5EP37,Q9BRK5
Q5EP37,Q9NWB1
Q5EP37,P46013
Q5EP37,Q7Z4H7
Q5EP37,Q8WWF6
Q5EP37,Q14677
Q5EP37,Q9NX63
Q5EP37,Q96L14
Q5EP37,Q5SW79
Q5EP37,O14735
Q5EP37,Q6P1J9
Q5EP37,Q00587
Q5EP37,O95817
A5A5U1,Q9NNW5
A5A5U1,Q9P0K7
A5A5U1,Q92569
A5A5U1,P27986
A5A5U1,Q9Y4F1
P06821,A6NEC2
P06821,Q9Y2X3
P06821,Q5C9Z4
P06821,Q9UBB6
P06821,P51617
P06821,O00410
P06821,Q9NZL4
P06821,Q86VS8
P06821,Q9UJC3
P06821,Q7Z4Q2
P06821,O00165
P06821,Q8TEQ6
P06821,Q8WVX9
P06821,Q9NVI1
P06821,Q9BXW9
P06821,Q9Y3D0
P06821,Q9NRY5
P06821,Q96BN8
P06821,O94905
P06821,Q13144
P06821,Q9NR50
P06821,P49770
P06821,Q14232
P06821,Q5VYK3
P06821,Q99956
P06821,P50570
P06821,Q05193
P06821,Q9UHI6
P06821,Q8WTW3
P06821,Q9NX63
P06821,Q15517
P06821,O14735
P06821,O75419
P06821,Q9Y6E2
P06821,Q7L1Q6
P06821,O14981
P06821,Q9UBB4
P06821,Q9UI12
P06821,P38606
P06821,P56385
P06821,Q6NXE6
P06821,P51648
P06821,Q8NI60
P03468,Q9NYU2
P03468,Q9C037
P03468,P13667
P03468,O00410
P03468,O14967
P03468,Q9UBB4
P03468,P51648
P03468,Q9NNW5
P03468,P38159
P03468,P55084
P03468,Q96CS3
P03468,Q05193
P03468,P08572
P03468,O94788
P06821,Q8NBP0
P06821,Q96Q05
P06821,Q8IUR0
P06821,Q9Y296
P06821,P48553
P06821,P36897
P06821,Q9NZ01
P06821,P27635
P06821,P23458
P06821,P01889
P06821,P01892
P06821,Q9BZQ6
P06821,Q9UBM7
P06821,P61962
P06821,Q5HYK3
P06821,Q9NQ92
P06821,Q8WVR3
P06821,Q6RW13
P03466,P09012
P03466,Q96E29
P03466,Q7Z7F7
P03466,Q8N5N7
P03466,Q9NRX2
P03466,Q9NUD5
P03466,Q92900
P03466,O95900
P03466,P37108
P03466,P08579
P03466,P09661
P03466,P08621
P03466,O76021
P03466,Q5JNZ5
P03466,Q9NQ39
P03466,Q96L21
P03466,P38159
P03466,Q9UKM9
P03466,P47897
P03466,Q00577
P03466,Q96EY7
P03466,O75127
P03466,Q99575
P03466,Q9H814
P03466,Q9Y2X3
P03466,P46087
P03466,Q09161
P03466,Q96I59
P03466,P82933
P03466,Q9Y2R9
P03466,P82932
P03466,P82675
P03466,P82673
P03466,P82930
P03466,Q92665
P03466,Q9NP92
P03466,Q9Y2Q9
P03466,Q9BYN8
P03466,P82663
P03466,Q9Y3D9
P03466,P82650
P03466,P82921
P03466,Q9Y399
P03466,Q9Y676
P03466,Q9Y2R5
P03466,Q9Y3D3
P03466,P82914
P03466,P82912
P03466,P82664
P03466,Q9BYD2
P03466,Q13405
P03466,Q96GC5
P03466,Q9HD33
P03466,Q9H2W6
P03466,Q9BRJ2
P03466,Q9H9J2
P03466,Q8N983
P03466,Q8IXM3
P03466,Q9BYD3
P03466,Q9NYK5
P03466,Q96DV4
P03466,Q9BZE1
P03466,P09001
P03466,Q13084
P03466,Q9P0M9
P03466,Q96A35
P03466,Q16540
P03466,Q9NWU5
P03466,Q7Z2W9
P03466,Q5T653
P03466,P49406
P03466,Q9NX20
P03466,Q9P015
P03466,Q6P1L8
P03466,Q9BYD1
P03466,P52815
P03466,Q9Y3B7
P03466,Q9BYD6
P03466,Q9HCE1
P03466,Q9Y383
P03466,Q4G0J3
P03466,Q659C4
P03466,Q6PKG0
P03466,O60684
P03466,P52292
P03466,Q14197
P03466,O60812
P03466,Q92522
P03466,Q9BVP2
P03466,Q8TAE8
P03466,O75616
P03466,O60832
P03466,P51398
P03466,Q02539
P03466,Q01081
P03466,O15016
P03466,P11387
P03466,P84103
P03466,P27635
P03466,P0CB38
P03466,Q9NX24
P03466,P52298
P03466,Q7L2J0
P03466,O00629
P03466,Q1KMD3
P03466,Q9NZB2
P03466,Q99848
P03466,Q12904
P03466,Q15020
P03466,O60783
P03466,O14979
P03508,P04818
P03508,Q7Z4H7
P03508,O94927
P03508,Q68CZ6
P03508,Q96CN9
P03508,Q5T1M5
P03508,Q5SW79
P03466,D6RBZ0
P03466,Q13595
P03466,P11388
P03466,Q8WXA9
P03466,Q71UM5
P03466,Q9NW13
P03466,Q9NPE3
P03466,P55769
P03466,Q9BYG3
P03466,O95232
P03466,P52294
P03466,Q96QV6
P03466,P22087
P03466,Q12926
P03466,Q9NVP1
P03466,Q96CT7
P03466,Q9BU76
P03496,Q92569
P03496,O00459
P03496,Q5SRE5
P03496,Q9HCE1
P03496,O60812
P03496,Q9NQ92
P03496,O14578
P03496,Q9NNW5
P03496,P42167
P03496,P27986
P03496,P42336
P03496,P13674
P03496,Q9Y2I1
P03496,Q13451
P03496,Q8NCA5
P03496,Q92499
P03496,Q9Y3I0
P03496,Q02539
P03496,Q92900
P03496,Q9NUL3
P03496,O95793
P03496,P35080
P03496,Q6PKG0
P03496,Q92522
P03496,P61962
P03508,P50542
P03508,O75381
P03508,Q9NX40
P03508,P51659
P03508,Q96RP9
P03508,Q15075
P03508,Q8NEU8
P03433,O96013
P03433,Q96R06
P03433,Q9Y448
P03433,P38159
P03433,Q99417
P03433,P78559
P03433,Q9H2U1
P03433,Q9NQ92
P03433,P11387
P03433,Q9Y4F1
P03433,Q53H12
P03433,Q8N4X5
P03433,Q9Y3I0
P03431,P10644
P03431,P17612
P03431,P00403
P03431,Q5SRD1
P03431,Q9Y2X9
P03431,Q6NZY4
P03431,Q96TA2
P03431,O95071
P03431,Q6P3X3
P03431,Q13049
P03431,Q9BVV7
P03431,Q9Y4R8
P03431,Q9NZ01
P03431,Q9BQ70
P03431,Q8IX01
P03431,Q9UNE7
P03431,P46977
P03431,P43307
P03431,P53814
P03431,P08195
P03431,Q9H936
P03431,P53007
P03431,P63208
P03431,P42285
P03431,P61619
P03431,O15027
P03431,Q9BRK5
P03431,O43819
P03431,Q6R327
P03431,Q15293
P03431,Q9NXS2
P03431,Q5H9R7
P03431,Q9UPN7
P03431,O00743
P03431,P30876
P03431,P07237
P03431,P13674
P03431,P57740
P03431,O75306
P03431,Q9P0J0
P03431,Q92542
P03431,Q14764
P03431,Q9BYN8
P03431,Q15773
P03431,Q3KQU3
P03431,Q9Y5V3
P03431,Q13257
P03431,Q9Y4W2
P03431,Q14145
P03431,P51617
P03431,Q6DN90
P03431,O00410
P03431,P78318
P03431,P01889
P03431,P19367
P03431,O00165
P03431,Q7Z4H7
P03431,Q12789
P03431,Q96D09
P03431,Q8WVX9
P03431,Q9NVI1
P03431,Q9BXW9
P03431,O15371
P03431,Q99615
P03431,Q9Y2G8
P03431,O75190
P03431,O75953
P03431,Q9UDY4
P03431,Q9NXW2
P03431,P61962
P03431,Q9H078
P03431,O14735
P03431,Q6P1J9
P03431,Q00587
P03431,P56134
P03431,Q9C0C7
P03431,P51648
P03431,P00352
P03431,O43823
P03431,Q53H12
P03431,Q9H845
P03431,Q15386
P03431,Q12816
P03431,P46013
P03431,Q9ULT8
P03431,A0FGR8
P03431,O75419
P03431,Q9UL15
P03431,Q5VTE6
P0C0U1,Q6P3X3
P0C0U1,P46977
P0C0U1,Q92621
P0C0U1,Q12769
P0C0U1,P57740
P0C0U1,O00410
P0C0U1,Q8WVX9
P0C0U1,Q9NVI1
P0C0U1,Q9BXW9
P0C0U1,O75419
P0C0U1,Q9BRT8
P0C0U1,O43251
P0C0U1,O95071
P0C0U1,Q92526
P03431,Q9P2F8
P03431,Q9NWB1
P03431,O75340
P03431,Q12840
P03431,P51570
P03431,Q8WWF6
P03431,Q14677
P03431,Q12955
P0C0U1,Q8WUM0
P03431,O15269
P03431,Q92621
P03431,Q8WUM0
P03431,Q04721
P03428,P10644
P03428,P17612
P03428,Q8NG31
P03428,Q5SRD1
P03428,Q5TC82
P03428,Q9NY74
P03428,Q8WY36
P03428,Q9UGI0
P03428,Q9Y2X9
P03428,Q6NZY4
P03428,Q86VM9
P03428,O95785
P03428,Q12800
P03428,Q9BQ70
P03428,Q8IX01
P03428,Q13188
P03428,P43307
P03428,O15269
P03428,P18583
P03428,P53814
P03428,P08195
P03428,Q9H936
P03428,P53007
P03428,P42285
P03428,Q9BRK5
P03428,Q06587
P03428,Q6R327
P03428,P40938
P03428,Q9NWB1
P03428,Q2KHR3
P03428,Q9NYI0
P03428,Q5H9R7
P03428,Q8NEY8
P03428,Q99575
P03428,Q8IY17
P03428,O00459
P03428,Q15365
P03428,Q96RG2
P03428,Q9Y2X3
P03428,P82650
P03428,P46013
P03428,Q9BPZ7
P03428,Q3KQU3
P03428,P78559
P03428,Q9Y5V3
P03428,Q9Y4W2
P03428,Q9BY89
P03428,P51617
P03428,Q6DN90
P03428,Q8NCD3
