gene,mut,BME0304,BME0390,BME0736,BME1013,BME1044,BME1111,BME1361,BME1482,BME1577,BME1658,CBU CirA,CBU0388,CBU CirB,CBU0794,CBU CirC,CBU1198,CBU1217,CBU1314,CBU CirD,CBU_CirE,ST AvrA,ST CigR,ST GtgE,ST PipB,ST SipD,ST SopD,ST SptP,ST SpvB,ST SseC,ST SseG,ST SseI,ST SseK1,ST SseK2,ST SseK3,ST SteA,ST SteB
STS1,STS1-5001,-0.808795754,-0.294073918,-0.199747948,-2.946617691,-0.782074692,0.339661478,-1.920123057,-2.404973238,-3.486458868,-3.808890706,-0.12872516,8.087659694,-3.200970476,1.104988015,2.215977241,-0.017230922,2.807306458,6.913451807,-1.739489818,-2.653680292,4.806552905,-2.643639155,1.651747684,0.652192118,-2.742997618,3.245915555,5.634341275,-3.546210487,-1.696179527,1.708402447,2.538845425,-1.126611479,3.758329072,-1.287862274,1.946454385,0.78599091
HHF2,HHF2,-1.550069481,-1.236783164,-0.259809492,-2.786852715,-1.819472606,2.902347523,-1.162915738,1.445532054,-2.452028253,-3.10634268,0.731785801,6.676862141,-5.001633897,1.188395528,-2.967278492,1.739931947,-0.062690687,4.243137724,0.114028817,1.3276848,1.329670617,-1.433972665,0.881549358,0.815851531,-1.116096631,2.118401787,5.633000714,-2.707154568,-0.042966067,2.766700222,0.159952697,-1.311725037,2.510408517,-0.824488632,1.31589076,0.359647769
NSL1,NSL1-5,-2.314094433,-1.241097561,0.795777621,-5.627893154,-0.749152219,6.75989649,2.163291463,-0.416412888,-2.056311421,-3.394187568,-3.354681826,10.22869412,-7.22568844,4.911292295,-4.990508474,0.949594636,2.551529955,4.738098256,-2.155724695,1.642261323,0.713919667,-2.4548207,0.357873918,3.390983999,-6.844235369,5.965356343,5.612774693,-5.817722496,3.270258404,3.077893971,3.465006967,-5.78408249,0.934829002,-4.66705897,4.280515809,0.553124094
SMI1,SMI1,1.661014556,0.357211691,-0.850867109,-2.09699953,2.594002746,0.567231218,0.563936951,0.141846941,-2.546485854,-0.201831315,1.584145639,0.603525798,-1.054278462,-3.701252978,2.423727302,0.727797244,0.140936713,0.149773519,1.022543925,0.190850961,0.766210458,-0.056146937,-1.400652911,-1.61656244,-1.870471798,-1.395039563,5.610055107,-1.137432679,0.532496149,-0.468562314,-0.864359163,0.416117913,1.434816946,-0.549232744,-3.121760054,-0.857086345
SMC1,SMC1-2,-3.229687555,-3.685809315,-0.398458371,-4.675313227,-1.173494692,1.786349131,-4.347876978,1.6496343,-5.401478097,-4.790913218,0.188317272,13.17084251,-4.775399207,1.000414875,0.205221989,0.549665671,2.913295272,5.967535221,-1.00937007,1.667749561,1.513914581,-2.118180011,2.548902347,2.631787044,-6.61560617,3.770040824,5.608896951,-5.203004043,1.158094292,3.949037764,1.375536306,-3.814980576,3.00445089,-2.501191178,3.059243043,2.740380599
BEM4,BEM4,-0.350600757,2.414162786,-3.518398219,-0.507367366,-0.731544065,-0.099408772,0.559518241,-2.954469283,0.575560509,1.702808636,4.638177785,-2.419716207,1.508443529,0.227299765,2.363663113,-1.652103378,4.198803568,1.25356349,-1.853963108,-2.007150081,-0.438958312,-1.584446898,-1.629629751,-4.068375945,2.273428603,0.926408003,5.578228141,-1.656780817,0.558320506,2.018890636,-6.115544327,1.118719545,0.344908733,-1.271336975,-4.327675948,-1.331927715
CDC24,CDC24-5,1.174057005,-1.167796613,1.894291938,-0.916202054,1.465741972,0.498267503,1.426556928,-1.44289305,-0.837858483,0.039948666,2.899160855,-1.018799234,0.70471013,1.333591582,1.202862004,-3.191384615,1.612726091,2.218722785,-2.703255136,-2.737310635,2.546741436,0.432365463,0.050878477,-2.799161249,-0.300296558,1.650948962,5.576518282,-1.301842895,2.832769256,2.599623794,-4.519015672,1.164015373,0.303512539,-1.447793952,-3.960019703,1.117041837
ACT1,ACT1-132,8.531079609,3.393927636,2.180338763,-1.747657204,1.141043127,1.61316077,-4.382368633,-3.010513036,-2.069334285,-0.066145606,2.414073403,-0.178501745,0.381700207,-1.012128606,-1.917843709,-1.691257547,1.659283522,1.796805065,0.301850254,-3.215504843,-1.297943272,-1.326799181,-1.017801753,-1.180291191,-1.839396434,1.477280243,5.50007265,-3.242006373,-1.209323448,-0.662727723,-2.287905268,0.263702499,3.830465928,-0.395859264,-2.071289395,-0.349012154
DIA2,DIA2,-1.148240264,-0.185026202,-2.944219166,1.215098178,-0.367718249,-0.696192347,-2.16568015,-2.098949818,-4.089205271,-1.017435358,1.039836183,3.787973237,-0.771510811,7.185650201,0.711608078,1.11346679,2.758330278,3.192014391,-2.282976387,-0.883999168,0.079993786,-2.549415564,-2.755690517,3.11182237,-3.732030556,3.063897857,5.498991227,-1.763881142,0.775314999,4.4939293,-1.18019602,0.291928617,2.359639685,-3.167998224,-0.368995122,2.317355468
RIM9,RIM9,1.971879074,-1.769075736,-1.653927522,1.340833928,-0.425630082,-1.170509904,-2.730460141,0.719345111,-2.173621722,0.29369522,2.567703155,-1.749589723,1.170082582,2.394609426,2.018715327,0.488554671,-0.012984698,2.029418772,0.484623576,-0.481552178,-1.559320883,-3.430412737,-2.420310807,4.001769771,-2.016247975,1.966610892,5.494341509,-3.190419524,2.321868243,5.767181954,-1.810658053,0.131896709,-0.892148972,-0.138730891,-3.118457506,-1.504060022
PTI1,PTI1-TS1-SUPP1,-4.026288411,-3.294805972,1.632401276,-3.574078055,-2.884080721,2.258087869,-0.500958978,0.184747054,-0.89362542,-3.147495296,1.35760036,2.009306788,-1.052302391,3.096662603,-1.244829692,0.324979026,4.652617375,2.566535241,-0.876083726,-1.432578988,0.440198236,-2.313338055,-0.903343455,1.406171729,-4.928401919,4.602376818,5.391495037,-4.380163715,0.931304584,3.30176368,1.963722568,-1.252959012,-0.757395197,-2.056775635,1.642601998,-1.397719223
CCT4,CCT4-1,2.907468376,0.70759485,1.42818552,-2.120423492,1.127644871,2.690935085,2.938723611,-6.494941392,1.750943131,-1.180109721,1.278184796,5.510186036,-4.19651485,2.290200175,1.568925818,-6.516405064,1.180355429,2.638466373,-3.728487748,-4.595403373,0.793285312,-2.228715198,-0.636356881,1.367163324,-3.5994583,4.337509489,5.2518312,-1.258815457,-0.821350411,2.127517306,-1.619933864,-4.075380932,3.656711904,-2.496537603,1.562372685,-2.315527311
KAR3,KAR3,0.425886335,-2.055878379,0.546804419,-1.352335922,-0.650151107,5.534366865,-0.21747813,1.748454866,-1.615230657,-1.302848533,-2.84345133,9.56636805,1.199109172,-1.311993775,-0.681746083,0.269019376,0.31380166,1.591240848,-0.299597873,1.469039046,-0.432557825,-1.306270105,-0.018409018,1.480678972,-1.591034551,1.538897143,5.249881439,0.717397791,-0.454776449,-0.608061994,1.937351667,0.260473709,5.480379237,-1.255022724,0.892584439,0.759730826
CIN2,CIN2,5.628196437,-0.450104084,0.107186674,-0.228312152,0.244362195,6.24727802,0.587185632,-1.209525977,-2.039791761,-3.050729223,-2.904281285,9.729127737,-3.231565819,0.404103902,-0.376544508,-1.390966968,-1.304057971,2.981679481,-1.38755903,-1.831525121,-0.430724339,-0.914398845,-1.934396383,1.317149726,-4.322308089,2.460224194,5.200573404,2.443115097,-0.450782339,1.191584506,0.030457137,-0.788872696,0.634059807,-1.594760451,1.430324816,-1.508510472
CAP1,CAP1,3.768005488,1.203857945,-2.521601936,0.464056967,-1.607071758,1.824693408,-0.61199515,-0.798302631,0.183461706,1.062465442,2.107507098,0.215776573,0.431642287,-1.91458183,-0.701399378,0.705219631,1.224030087,2.414197546,0.237394558,-1.368597809,-2.731235233,-3.048689956,-1.515016828,0.764244923,-2.174862334,6.843389736,5.170820409,-2.523166658,-0.695858733,2.628108792,0.447399103,-0.900008362,1.271694889,0.307049703,-2.458280767,-1.237648645
TCP1,TCP1-2,0.669886974,2.464102694,-0.337118397,-3.42595078,0.636407997,2.096986811,3.850431054,-7.035835077,-0.051013845,-0.176269946,2.756887797,4.933034219,-0.737781872,-1.435902884,2.815448855,-5.042453809,4.289843846,3.593112691,-5.058607443,-4.133330912,-1.407570249,-5.374860497,-0.266611746,1.393714148,-3.897954681,5.657377699,5.153836644,-2.872225621,-1.424018485,2.759427834,-0.553737517,-2.278340949,4.085869916,-2.284185,1.273903505,-2.060866968
MTC5,MTC5,3.853268854,0.99083987,-0.212070794,-1.006881758,1.026962963,-0.479535808,2.619110552,-3.0029674,-0.873997949,0.599657842,3.54766062,-0.603226361,0.027346824,-0.043612508,0.837207097,-2.459517594,2.093563225,1.804286541,-1.802357183,-1.410514699,-0.114915923,-1.467227184,-2.000971566,0.085311342,-1.392115538,0.61921661,5.104493296,-0.669405419,2.308260311,2.661435022,-0.67570976,-1.900447558,0.463972243,1.245510154,-0.98998943,-3.355893836
ACT1,ACT1-124,6.639594706,1.017697888,1.711014793,-2.711845284,2.180800782,3.688753873,-0.716142569,-3.841375239,1.67007143,-0.376763743,0.41827825,-0.080198542,-2.15766718,-1.753116284,-0.78726033,-2.970009484,2.951037909,2.417598012,-2.495982297,-4.804134704,-1.689637147,-3.460887752,1.264800292,-1.946224449,-3.318765326,1.816237029,5.102503316,-2.205849051,-1.757916475,-1.229892831,0.002167642,-3.017186731,4.340711497,0.459470347,1.39992249,1.276447052
CHS5,CHS5,0.548174225,-0.735871915,-1.161350771,-0.200185358,-1.390786983,0.086340003,0.216470177,-2.160342696,1.533440614,0.508939511,0.271127867,0.226338063,-0.877228704,-2.185626239,2.30929621,0.535018924,1.626036207,2.020108518,-0.492655051,-1.054930032,-1.557997357,-1.581152876,-0.688099023,2.212768599,-2.217685322,2.246329872,5.096731117,-1.990134976,-0.257622811,3.091788747,3.027396477,-3.226741685,-0.250598363,-0.291879859,1.710432613,0.188834655
PFY1,PFY1-14,9.766185353,1.12065962,1.851250263,-2.026562302,-0.738398302,0.377199329,1.319712917,-0.161247455,0.575479155,2.821819211,-2.086609656,-0.207984052,0.747720824,0.78453237,-3.568659072,-2.541746291,2.017660529,2.522918862,-1.539756873,-3.299891985,-1.971086816,-0.515826164,-1.605776179,-1.396840848,-0.652184639,1.510411787,4.988405229,-1.502145114,-0.904016042,-0.67305983,-1.569025908,-2.380997024,-0.904053939,3.162713062,1.092954969,-1.415266481
SCC4,SCC4-5001,-1.873002666,-2.988448919,-0.996636054,-3.578309643,-2.764391386,4.997001927,-2.584451147,3.203184451,-4.233243113,-5.726552446,-1.396138456,14.04243698,-5.733424461,1.690943855,-2.664061458,3.521862523,1.038657935,5.05648279,0.072948072,3.077792817,1.344496561,-2.660225604,2.218837944,5.581770511,-3.984344789,4.748567455,4.98160653,-4.44504313,-0.484544442,3.465041354,3.435405205,-5.382470782,3.329669507,-2.426564781,4.112662163,2.672330399
ACT1,ACT1-121,6.674428105,3.182022041,2.113655633,-3.78107993,-1.361641406,1.071564684,-1.59686656,-3.49161229,-1.26093241,2.316175774,-0.247831967,-0.863863589,1.276386594,-2.181130028,-2.189757619,-4.147514495,1.586225933,2.38688223,-2.143336877,-5.133862841,-0.681860676,-0.694221621,-1.89368634,-0.006392676,0.087230145,1.948717466,4.972095914,0.424044998,-2.688236243,-0.450834628,-3.06204155,0.282503638,2.052896999,0.372365327,-1.6558633,-1.39050594
BOI2,BOI2,3.696972036,0.44885205,-0.865692813,-0.446053471,-1.857600139,0.607649085,-2.625340624,-1.681174354,-0.072943882,-1.446042726,-0.267093809,2.856960321,-0.161994069,-1.455866839,-0.579833058,-0.266491177,1.090777362,1.250761734,0.629924711,-0.369192693,-0.276840147,-0.207301214,-1.921661596,-0.518122637,-0.228383826,1.017611546,4.932899431,-0.867332101,0.18883227,0.465783194,0.229548284,1.238858653,-0.219373573,0.29531396,-0.194444427,-1.125555842
CDC28,CDC28-1,3.050642782,-1.114887998,-1.072423268,2.614116425,-0.894666894,-2.469338213,-1.050477092,-1.419068045,1.535919509,0.288554218,1.533278024,1.050105396,1.254910273,1.23014079,1.965507652,-1.219196474,-0.599115759,0.733130255,-1.629450544,-2.072096075,-0.784683233,-3.109626067,-0.840831003,-2.947877089,-0.607177188,0.230336615,4.919239309,-0.741900231,0.426276569,0.895817897,-0.474875093,0.028975783,0.021488207,1.28753483,-1.44351037,1.662814239
PSF2,PSF2-5001,-0.886919222,1.755860289,1.635325535,-2.971271174,-0.302602663,4.811077973,-0.052736879,-3.305695204,-1.398125252,-1.913527359,-1.055686805,6.063950523,-3.184778944,4.077693434,0.108388689,-0.554770996,5.584450892,5.059669703,-2.726065715,-2.545955651,1.854071752,-3.472834827,-0.186870543,4.632471332,-4.729292057,6.170136083,4.858745747,-3.475460154,0.763603713,3.744338802,2.017020678,-0.35957897,-0.229324218,-1.000199713,4.056182667,-2.03638721
VIK1,VIK1,1.955031151,0.186754524,-2.491010046,-1.046979942,-2.166636042,4.405766815,-0.220794865,-1.829590905,-2.743005179,-1.38672656,-1.347003032,10.04980735,-2.059418816,2.280669526,0.234046813,0.543037936,-0.787770301,3.683812055,-0.861229598,-0.948570141,0.422440402,-2.062905044,0.050180692,0.452956749,-4.137523166,3.007558094,4.851009616,-1.154831866,0.013821744,1.596954714,0.561925187,0.540743357,0.821753123,-0.733622505,1.932400519,-0.38854461
SLU7,SLU7-TS2,-0.254438692,-6.203505932,0.029090421,-1.230623926,-2.600722071,1.49209701,3.492415066,-1.335245481,1.970037977,-1.879333346,-2.699570486,7.112419653,-6.387552312,1.882842915,-1.002828921,-2.649697081,2.779490721,5.045260201,-2.926309415,-0.088904329,-3.210014128,-1.874148128,0.268359203,4.21571412,0.603787559,3.159549736,4.82065939,-4.19370026,-1.641903984,1.907556003,6.011161178,-3.676294696,1.850702806,1.06178098,6.075830555,-3.933907288
RPF1,RPF1-5001,4.418102569,2.578656633,-0.671115956,1.819323631,-2.760293358,-0.680833258,1.568602111,-0.798240079,1.500179704,0.044551678,3.492606983,-0.650829064,-0.692364109,1.125543873,1.087558614,-2.070214522,1.444537446,0.202720098,-0.020611448,-1.192931067,-0.063328091,0.894186617,0.540761035,-2.04980564,-2.218252236,0.117111338,4.818645605,-1.165232975,3.034817377,2.729196225,-2.77803863,1.541464488,0.865382561,0.52968296,-2.823809107,-0.253850716
VPS51,VPS51,-0.010962,0.48137102,-3.348334098,0.854392385,0.748765685,-2.018069845,0.487391537,-0.236472539,-1.429523476,0.452762724,3.572217882,0.684524833,-0.417251172,1.057319519,2.513951938,0.398046639,1.081232563,-1.069215725,-0.342199118,-1.148247848,-1.608273225,-0.33106863,0.570170461,-1.810778009,-1.722383028,1.017574953,4.814011331,-1.47302348,4.578385268,5.03824502,-4.088685451,0.625194871,-0.594149344,-2.103188724,-2.157262318,0.425264969
PTC1,PTC1,0.58829199,0.292307625,-3.940225007,-0.36989428,-2.797018126,-1.728834112,-2.391516563,0.073044575,0.099871818,1.233215325,3.116462767,0.599966558,1.176795084,1.409478254,1.22920453,-2.705066349,1.187506967,1.639257151,-1.590482914,-1.217343982,-0.559631543,-1.442877358,-0.271040396,-2.6277764,-0.228312569,-0.57081504,4.777719339,-0.065707133,3.335057212,2.368330186,-2.1914675,0.568642396,-0.207767586,-2.693906794,-1.909772147,1.706321761
GLC7,GLC7-12,0.255026594,0.189187801,1.275452582,-4.484688916,-0.554647627,0.698287955,-2.417298781,-0.877361993,-4.946978166,-2.397812832,2.499895298,2.22129678,-0.370141603,0.939308705,-1.235072352,1.4643595,2.027591802,2.147601733,0.468966893,-1.305483517,3.040010839,-3.274062823,-1.86558108,-2.335420213,-4.095201522,2.275663152,4.743951253,-1.786260233,-0.370211536,0.580818127,-1.487713779,2.258236134,2.204542609,0.661873205,-0.116226445,-3.28866764
SWC3,SWC3,-2.721848934,-0.494912785,-0.040782418,-2.637599304,-1.119514704,1.839499144,1.32413806,-5.579418326,-0.665060534,-0.66246372,1.372034487,6.391322959,0.330294936,0.047852862,-1.463381296,-3.607191997,2.885313852,7.383389391,-3.077414004,-1.679421601,2.539322516,0.014119966,-0.243632848,0.389845422,-3.696727231,4.150774379,4.719315052,0.855389144,2.065025156,3.529565528,-2.223108881,-2.08046523,0.238850365,-2.678231547,-0.058912736,0.518495651
PRP9,PRP9-TS,2.799224664,-2.119043462,2.382990977,-0.50794411,-0.16423865,3.294311715,2.600331492,-3.31639828,-1.131032393,1.451545259,-0.962629957,0.898523275,-5.012104566,0.13345122,-1.434796069,-3.269440815,2.04851928,5.211119827,0.014502047,-0.77008161,2.086694632,-4.900400826,0.281965426,3.031077483,-1.662597341,4.912915129,4.719116022,-3.136784608,1.08355272,2.616748071,-0.296025746,-4.112992019,1.042516093,-2.099554111,-4.210962739,-3.083823277
ACT1,ACT1-4,7.037157515,4.171059584,2.121203465,-4.410812474,0.296800693,4.418160595,-0.583765935,-4.325927339,2.94059474,-1.163567708,-0.832223514,3.106366891,0.453502279,-0.928333027,-1.697438053,-3.709477604,0.639509334,1.316875398,-2.981745005,-3.984721086,-0.296425047,-1.796187537,-0.619060015,0.86574991,-2.679919392,1.731341945,4.713608562,-0.614701132,-2.866221138,0.125407341,-1.259942042,-4.900065643,4.116004624,0.836305569,0.550364376,-0.056678091
ZPR1,ZPR1-1,-2.429971157,0.869882582,-4.693974262,0.536682019,1.292921546,-3.064033673,0.857337584,-1.561302538,-1.505514848,1.453791954,4.109447468,-1.22379487,0.410714487,2.31946818,2.985603342,-1.884402331,0.989054901,2.087577893,-1.601596303,-1.340684055,0.17867605,0.581114678,-0.724461799,-3.646340104,-1.157477201,0.396982221,4.713225678,-3.341184224,1.220767705,4.738174456,-4.966370612,1.648485694,-2.525038665,-2.472111206,-2.943807898,-1.673246898
BCK1,BCK1,0.001998292,2.293124997,-0.197499041,2.271606397,-2.176179069,-2.695530005,-1.156900262,-3.585786501,-0.277555115,0.307542423,1.113681691,-2.755639352,2.986310051,0.732437135,0.338400282,-1.629192319,2.020953759,2.451996804,-2.040599241,-3.337048898,-1.233753714,-2.29258211,0.867021837,0.119137377,-2.001152784,4.053991455,4.70689998,-0.993995729,-4.847882313,-2.45867774,-4.057427201,-2.033479135,3.901640306,-0.169281941,-1.866393346,-3.211422127
TOA1,TOA1-5001,0.696383533,-1.295121811,0.245017322,-0.817445703,-1.474979631,4.216691972,-0.183175025,-0.21318417,-2.436781559,-0.780199664,-2.411699244,8.28398334,-4.470560851,4.914227559,-0.709222549,-0.588168771,-0.896080341,3.012577818,-1.883647127,-1.510115683,1.421508718,-2.677828859,1.092643287,4.102309699,-4.482829392,5.314984691,4.671418405,-6.689042059,-0.200638893,2.023827625,2.353379297,-3.826717112,3.366871208,0.035843991,1.977146274,-3.042344465
SMC3,SMC3-1,-2.412878843,-4.529272765,-1.540654175,-4.820945072,-0.699835946,2.562165738,-2.324289236,2.943034613,-3.843096126,-7.755874878,-1.677848469,14.10457096,-4.797208588,1.183457222,-3.101276094,5.902154719,1.761097855,4.25451844,2.404856733,2.941711547,2.25164613,-3.237019339,2.379206761,3.552230341,-4.678893953,3.872184813,4.662943882,-3.462946097,-0.970339309,2.46775856,4.109856648,-3.992520023,4.813680661,-2.767134268,4.483096056,2.361572495
STU2,STU2-12,7.398080198,0.293882305,-0.470529021,-0.908987392,-1.214639091,4.630194932,0.491115269,0.058009293,-1.101450969,-1.685323608,-1.749275933,7.412215738,-1.424665645,-2.66368212,0.41041178,0.636826721,-0.565723348,0.952984975,0.109568959,0.657559734,1.746858401,-0.699731148,-1.77615794,0.643723261,-1.647647988,1.175025812,4.662582897,0.002316844,-1.36982665,-0.846257415,0.999515433,-0.211194365,0.462351829,0.788390834,-0.337316588,-1.314285427
BRR6,BRR6-5001,0.368250118,1.700030301,1.80031243,-4.702942621,-2.663116747,4.11778797,1.005212615,-4.783191097,-0.348057194,-2.566747188,2.475836302,4.241990122,-3.759892218,6.15623791,2.519592268,-2.536918041,5.36196706,3.019709355,-2.683948525,-1.810487276,1.823679068,-5.027806111,-0.117383417,2.119367636,-2.649541441,4.494994426,4.620546436,-2.791319642,0.411246726,0.147552455,4.623641232,-3.47197858,1.772130056,-1.775369058,4.858296612,-1.574515046
IES5,IES5,-1.307022807,1.88009737,-2.276402137,-2.62992847,0.127374912,-1.975137436,-0.514006714,-5.59239676,-2.5790272,3.193909388,5.367410016,0.523214922,2.923811696,5.985702874,0.032694615,-4.128526223,2.787552886,3.5684727,-3.350449228,-2.958040998,1.396118698,-1.116871216,-1.644540173,2.193454658,-2.294794668,2.053285439,4.613810234,-1.773635368,0.104484158,3.12544496,-5.266239317,-0.725373552,3.918226515,-2.537157679,-1.325691008,-0.827611012
GAS1,GAS1,0.315390769,2.580455544,-1.426059443,0.139135705,1.488530078,-1.317369966,-0.09394173,-0.600171513,0.925113599,0.291293322,3.718543051,-2.079834723,1.39045508,-1.001453839,1.993770447,-0.876306248,0.837735712,0.210980398,0.539709665,-1.327487595,1.131446457,-3.32641557,0.629871045,-3.335354994,-2.233212612,0.64175782,4.606223653,-0.471649919,1.274760666,1.516741514,-3.448961796,1.269399685,2.558587535,-0.895232588,-1.455501989,-0.442380028
